id;data_pagamento;valor;metodo
77;2025-02-22;75,91;Loja
77;2025-03-22;103,01;Loja
77;2025-04-22;107,05;Loja
77;2025-05-22;73,43;Loja
77;2025-06-22;81,99;PEC
78;2025-05-27;82,43;Débito Autom.
78;2025-06-27;100,86;Lotérica
79;2024-01-30;106,54;Guichê
79;2024-02-29;101,75;Guichê
79;2024-03-29;75,97;Eletrônico
79;2024-04-29;75,39;Guichê
79;2024-05-29;88,78;Guichê
79;2024-06-29;82,61;Guichê
79;2024-07-29;73,65;Guichê
79;2024-08-29;95,93;Cartão Recorrente
79;2024-09-29;78,58;Pix
79;2024-10-29;100,49;Guichê
80;2025-01-25;107,72;Cartão Recorrente
80;2025-02-25;74,21;Cartão Recorrente
80;2025-03-25;76,05;Cartão Recorrente
80;2025-04-25;95,98;Internet
80;2025-05-25;92,48;Cartão Recorrente
80;2025-06-25;83,32;Cartão Recorrente
81;2023-09-09;99,75;Pix
81;2023-10-09;87,86;Lotérica
81;2023-11-09;93,2;Pix
81;2023-12-09;90,34;Pix
81;2024-01-09;89,46;Pix
81;2024-02-09;93,52;PEC
81;2024-03-09;94,72;Pix
81;2024-04-09;84,93;Pix
81;2024-05-09;76,96;Pix
81;2024-06-09;83,84;PEC
81;2024-07-09;93,88;Pix
81;2024-08-09;90,5;Pix
82;2023-12-28;79,8;Cartão Recorrente
83;2024-12-21;84,11;Correspond.
83;2025-01-21;90,36;Correspond.
83;2025-02-21;86,2;Débito Autom.
83;2025-03-21;76,01;Correspond.
83;2025-04-21;103,36;Correspond.
83;2025-05-21;107,62;Correspond.
83;2025-06-21;86,11;Correspond.
84;2023-09-28;86,7;Pix
84;2023-10-28;93,78;Pix
84;2023-11-28;106,26;Correspond.
84;2023-12-28;94,8;Pix
84;2024-01-28;74,06;Pix
84;2024-02-28;76,04;Pix
84;2024-03-28;85,19;Pix
84;2024-04-28;98,93;Pix
84;2024-05-28;84,68;Pix
84;2024-06-28;96,32;Pix
84;2024-07-28;72,28;Pix
84;2024-08-28;93,95;Telefone
84;2024-09-28;76,26;Pix
84;2024-10-28;91,12;Pix
84;2024-11-28;87,1;Pix
84;2024-12-28;92,68;Pix
85;2024-03-16;92,01;Loja
85;2024-04-16;95,38;Loja
85;2024-05-16;87,38;Loja
85;2024-06-16;82,94;Loja
85;2024-07-16;100,63;Loja
85;2024-08-16;104,88;Correspond.
85;2024-09-16;92,86;Loja
85;2024-10-16;97,29;Loja
85;2024-11-16;77,92;Loja
85;2024-12-16;103,93;Loja
85;2025-01-16;72,84;Loja
85;2025-02-16;84,17;Loja
85;2025-03-16;83,11;Loja
85;2025-04-16;85,03;Loja
85;2025-05-16;88,25;Pix
85;2025-06-16;89,38;Loja
86;2024-03-28;106,59;Pix
86;2024-04-28;73,03;Pix
86;2024-05-28;72,76;Pix
86;2024-06-28;82,32;Pix
86;2024-07-28;106,29;Pix
86;2024-08-28;93,6;Pix
86;2024-09-28;82,29;Cartão Recorrente
86;2024-10-28;85,78;Pix
86;2024-11-28;77,46;Pix
86;2024-12-28;99,32;Pix
86;2025-01-28;82,79;Pix
86;2025-02-28;73,99;Pix
86;2025-03-28;106,67;Pix
86;2025-04-28;92,79;Pix
86;2025-05-28;94,44;Pix
86;2025-06-28;107,66;Pix
87;2025-04-14;94,34;Loja
87;2025-05-14;79,16;Correspond.
87;2025-06-14;89,02;Correspond.
87;2025-07-14;106,59;Correspond.
88;2025-05-23;97,89;Pix
88;2025-06-23;76,62;PEC
89;2024-06-07;76,41;Guichê
89;2024-07-07;103,46;Guichê
89;2024-08-07;88,56;Guichê
89;2024-09-07;102,97;Guichê
89;2024-10-07;82,2;Guichê
89;2024-11-07;85,82;Guichê
89;2024-12-07;92,68;Guichê
89;2025-01-07;86,58;Eletrônico
89;2025-02-07;92,54;Guichê
89;2025-03-07;75,85;Guichê
89;2025-04-07;102,38;Guichê
89;2025-05-07;103,69;Guichê
89;2025-06-07;94,45;Guichê
89;2025-07-07;89,07;Guichê
90;2025-06-04;97,91;Internet
90;2025-07-04;82,69;Internet
91;2024-03-20;100,85;Guichê
91;2024-04-20;106,35;Guichê
92;2024-08-28;96,26;Telefone
92;2024-09-28;72,43;Débito Autom.
92;2024-10-28;98,55;Telefone
92;2024-11-28;99,57;Débito Autom.
92;2024-12-28;102,34;Débito Autom.
92;2025-01-28;89,46;Débito Autom.
92;2025-02-28;86,56;Débito Autom.
92;2025-03-28;75,91;Débito Autom.
92;2025-04-28;74,52;Guichê
92;2025-05-28;82,69;Débito Autom.
92;2025-06-28;100,49;Débito Autom.
93;2024-10-30;73,73;Internet
93;2024-11-30;82,54;Internet
93;2024-12-30;100,81;Internet
93;2025-01-30;104,5;Internet
93;2025-02-28;80,05;Internet
93;2025-03-28;93,62;Correspond.
93;2025-04-28;76,34;Internet
93;2025-05-28;88,08;Internet
93;2025-06-28;74,5;Internet
94;2023-07-29;80,62;Lotérica
94;2023-08-29;100,83;Pix
94;2023-09-29;77,06;Lotérica
94;2023-10-29;89,78;Lotérica
94;2023-11-29;94,56;Lotérica
94;2023-12-29;83,34;Lotérica
95;2025-02-15;73,6;Correspond.
95;2025-03-15;74,17;Correspond.
95;2025-04-15;80,8;Correspond.
95;2025-05-15;75,58;Correspond.
95;2025-06-15;102,22;Correspond.
95;2025-07-15;103,99;Correspond.
96;2023-10-03;104,64;PEC
96;2023-11-03;75,13;Eletrônico
96;2023-12-03;85,86;PEC
96;2024-01-03;72,08;PEC
96;2024-02-03;95,88;PEC
96;2024-03-03;106,11;PEC
96;2024-04-03;75,71;PEC
96;2024-05-03;73,65;PEC
96;2024-06-03;89,91;PEC
96;2024-07-03;79,43;PEC
96;2024-08-03;73,8;PEC
96;2024-09-03;101,49;PEC
96;2024-10-03;95,56;PEC
96;2024-11-03;79,68;Guichê
96;2024-12-03;82,54;PEC
96;2025-01-03;98,48;PEC
96;2025-02-03;86,13;PEC
96;2025-03-03;103,93;PEC
96;2025-04-03;74,01;PEC
96;2025-05-03;81,54;PEC
96;2025-06-03;85,55;PEC
96;2025-07-03;76,39;PEC
97;2023-12-02;89,64;Internet
97;2024-01-02;93,32;Internet
98;2023-09-28;106,57;Eletrônico
98;2023-10-28;83,13;Eletrônico
98;2023-11-28;90,67;Eletrônico
98;2023-12-28;72,53;Eletrônico
98;2024-01-28;76,24;Internet
98;2024-02-28;82,47;Eletrônico
98;2024-03-28;84,44;Eletrônico
98;2024-04-28;82,7;Eletrônico
98;2024-05-28;102,38;Guichê
99;2023-12-28;100,08;PEC
99;2024-01-28;86,23;Lotérica
99;2024-02-28;80,13;Lotérica
99;2024-03-28;98,8;Lotérica
99;2024-04-28;106,36;Lotérica
99;2024-05-28;107,57;Lotérica
99;2024-06-28;74,64;Guichê
99;2024-07-28;78,96;Lotérica
99;2024-08-28;100,02;Lotérica
99;2024-09-28;101,09;Lotérica
99;2024-10-28;96,16;Lotérica
99;2024-11-28;104,91;Lotérica
99;2024-12-28;103,93;Lotérica
99;2025-01-28;77,22;Lotérica
100;2025-04-06;88,02;Telefone
100;2025-05-06;90,97;PEC
100;2025-06-06;96,36;Telefone
100;2025-07-06;100,94;Telefone
101;2023-07-28;91,57;Telefone
101;2023-08-28;77,88;Telefone
101;2023-09-28;73,72;Telefone
101;2023-10-28;100,44;PEC
101;2023-11-28;106,46;Telefone
101;2023-12-28;107,69;Guichê
101;2024-01-28;92,4;Telefone
101;2024-02-28;93,26;Telefone
101;2024-03-28;107,2;Telefone
101;2024-04-28;104,57;Telefone
101;2024-05-28;90,67;Correspond.
101;2024-06-28;77,73;Telefone
101;2024-07-28;80,81;Telefone
101;2024-08-28;77,77;Telefone
101;2024-09-28;89,86;Telefone
102;2023-12-04;84,76;Guichê
102;2024-01-04;94,73;Guichê
102;2024-02-04;102,42;Guichê
102;2024-03-04;87,34;Guichê
103;2023-11-15;95,74;Correspond.
103;2023-12-15;86,23;Correspond.
103;2024-01-15;73,54;PEC
103;2024-02-15;86,03;Correspond.
103;2024-03-15;106,12;Débito Autom.
103;2024-04-15;100,24;Correspond.
103;2024-05-15;84,81;Correspond.
103;2024-06-15;78,81;Correspond.
103;2024-07-15;90,11;Correspond.
103;2024-08-15;73,22;Correspond.
103;2024-09-15;82,08;Guichê
103;2024-10-15;87,62;Correspond.
103;2024-11-15;99,21;Correspond.
103;2024-12-15;104,07;Correspond.
103;2025-01-15;87,0;Guichê
103;2025-02-15;89,81;Correspond.
103;2025-03-15;78,61;Correspond.
103;2025-04-15;79,37;Pix
103;2025-05-15;105,75;Correspond.
103;2025-06-15;101,08;Correspond.
103;2025-07-15;96,86;Correspond.
104;2024-02-20;95,46;Internet
104;2024-03-20;91,31;Eletrônico
104;2024-04-20;73,27;Internet
104;2024-05-20;71,92;Internet
104;2024-06-20;73,88;Internet
104;2024-07-20;82,86;Internet
104;2024-08-20;71,97;Internet
104;2024-09-20;79,99;Telefone
104;2024-10-20;102,43;Internet
104;2024-11-20;83,62;Internet
104;2024-12-20;78,45;Telefone
104;2025-01-20;100,93;Guichê
104;2025-02-20;86,06;Internet
104;2025-03-20;74,74;Internet
104;2025-04-20;77,94;Internet
104;2025-05-20;106,16;Internet
105;2024-12-18;93,55;Lotérica
105;2025-01-18;99,21;Lotérica
105;2025-02-18;90,22;Lotérica
105;2025-03-18;101,68;Guichê
105;2025-04-18;88,52;Lotérica
105;2025-05-18;98,13;Lotérica
105;2025-06-18;100,94;Lotérica
105;2025-07-18;83,99;Lotérica
106;2023-09-10;102,72;Telefone
106;2023-10-10;92,13;Correspond.
106;2023-11-10;85,6;Correspond.
106;2023-12-10;98,33;Correspond.
106;2024-01-10;102,09;Correspond.
107;2024-09-25;106,81;Guichê
107;2024-10-25;97,27;Guichê
107;2024-11-25;106,69;Guichê
107;2024-12-25;97,76;Guichê
107;2025-01-25;100,69;Guichê
107;2025-02-25;76,66;Guichê
107;2025-03-25;83,06;Guichê
107;2025-04-25;96,11;Cartão Recorrente
107;2025-05-25;94,39;Guichê
107;2025-06-25;104,5;Cartão Recorrente
108;2024-06-25;96,16;Débito Autom.
108;2024-07-25;82,26;Débito Autom.
108;2024-08-25;94,26;Débito Autom.
108;2024-09-25;86,47;Débito Autom.
108;2024-10-25;82,2;Débito Autom.
108;2024-11-25;83,88;Débito Autom.
108;2024-12-25;105,88;Débito Autom.
108;2025-01-25;94,66;Débito Autom.
108;2025-02-25;98,92;Débito Autom.
108;2025-03-25;81,86;Débito Autom.
108;2025-04-25;74,35;Telefone
108;2025-05-25;106,83;Débito Autom.
108;2025-06-25;98,45;Débito Autom.
109;2024-04-13;87,12;Débito Autom.
109;2024-05-13;81,42;Débito Autom.
109;2024-06-13;81,58;Débito Autom.
109;2024-07-13;106,75;Débito Autom.
109;2024-08-13;74,64;Débito Autom.
109;2024-09-13;75,23;Débito Autom.
109;2024-10-13;95,24;Débito Autom.
109;2024-11-13;106,62;Débito Autom.
109;2024-12-13;97,33;Débito Autom.
109;2025-01-13;81,67;Débito Autom.
109;2025-02-13;105,96;Lotérica
109;2025-03-13;105,89;Débito Autom.
109;2025-04-13;79,21;PEC
109;2025-05-13;96,38;Débito Autom.
109;2025-06-13;92,88;Débito Autom.
109;2025-07-13;106,35;Débito Autom.
110;2025-07-11;102,12;Loja
111;2025-02-13;96,1;Cartão Recorrente
111;2025-03-13;72,22;Cartão Recorrente
111;2025-04-13;98,83;Cartão Recorrente
111;2025-05-13;81,22;Cartão Recorrente
111;2025-06-13;72,25;Cartão Recorrente
111;2025-07-13;94,85;Cartão Recorrente
112;2023-11-11;97,6;Correspond.
112;2023-12-11;103,47;Correspond.
112;2024-01-11;80,85;Correspond.
112;2024-02-11;80,82;Correspond.
112;2024-03-11;98,27;Correspond.
112;2024-04-11;74,84;Correspond.
112;2024-05-11;100,87;Débito Autom.
112;2024-06-11;91,49;PEC
112;2024-07-11;98,63;Correspond.
112;2024-08-11;74,38;Correspond.
112;2024-09-11;92,94;Cartão Recorrente
112;2024-10-11;85,17;Correspond.
112;2024-11-11;100,23;Correspond.
112;2024-12-11;80,85;Correspond.
112;2025-01-11;87,83;Correspond.
112;2025-02-11;74,22;Internet
112;2025-03-11;87,88;Correspond.
113;2025-03-07;89,99;PEC
113;2025-04-07;105,26;PEC
113;2025-05-07;86,65;PEC
113;2025-06-07;77,66;PEC
113;2025-07-07;78,6;PEC
114;2023-12-18;103,63;Loja
114;2024-01-18;75,89;Loja
114;2024-02-18;80,91;Loja
114;2024-03-18;84,75;Loja
114;2024-04-18;100,3;Débito Autom.
114;2024-05-18;106,18;Cartão Recorrente
114;2024-06-18;90,1;Loja
114;2024-07-18;75,61;Guichê
114;2024-08-18;90,01;Loja
114;2024-09-18;96,26;Internet
114;2024-10-18;98,83;Cartão Recorrente
114;2024-11-18;77,69;Loja
114;2024-12-18;96,87;Loja
114;2025-01-18;77,86;Loja
115;2024-07-20;98,26;Eletrônico
115;2024-08-20;74,92;Eletrônico
116;2025-06-17;103,96;Eletrônico
116;2025-07-17;75,71;Eletrônico
117;2025-06-01;90,59;Correspond.
117;2025-07-01;74,0;Correspond.
118;2024-07-16;80,34;PEC
118;2024-08-16;94,08;Loja
118;2024-09-16;87,34;PEC
118;2024-10-16;97,17;PEC
118;2024-11-16;86,73;PEC
118;2024-12-16;91,07;PEC
118;2025-01-16;76,13;PEC
118;2025-02-16;96,81;PEC
118;2025-03-16;104,13;PEC
118;2025-04-16;87,0;PEC
119;2025-04-15;74,4;Débito Autom.
119;2025-05-15;94,52;Débito Autom.
119;2025-06-15;72,28;Débito Autom.
119;2025-07-15;101,99;Débito Autom.
120;2024-03-18;102,25;Débito Autom.
120;2024-04-18;100,38;Débito Autom.
120;2024-05-18;102,66;Débito Autom.
120;2024-06-18;74,64;Débito Autom.
120;2024-07-18;104,35;Loja
120;2024-08-18;103,47;Débito Autom.
120;2024-09-18;106,73;Débito Autom.
120;2024-10-18;74,58;Débito Autom.
120;2024-11-18;87,51;Cartão Recorrente
120;2024-12-18;83,47;Débito Autom.
120;2025-01-18;85,32;Débito Autom.
120;2025-02-18;88,61;Débito Autom.
120;2025-03-18;97,41;Débito Autom.
121;2024-01-19;95,71;Internet
121;2024-02-19;100,85;Internet
121;2024-03-19;74,31;Internet
121;2024-04-19;100,04;Internet
121;2024-05-19;90,55;Loja
121;2024-06-19;94,23;Internet
121;2024-07-19;78,93;Internet
121;2024-08-19;104,58;Internet
121;2024-09-19;95,44;Internet
121;2024-10-19;94,66;Internet
121;2024-11-19;97,68;Internet
121;2024-12-19;83,21;Internet
121;2025-01-19;87,2;Internet
121;2025-02-19;78,68;Internet
121;2025-03-19;85,69;Internet
121;2025-04-19;100,55;Internet
121;2025-05-19;81,42;Internet
121;2025-06-19;83,59;Internet
121;2025-07-19;96,9;Internet
122;2025-06-04;93,33;Eletrônico
122;2025-07-04;101,23;Eletrônico
123;2024-04-18;99,28;Débito Autom.
123;2024-05-18;97,05;Débito Autom.
123;2024-06-18;73,04;Débito Autom.
123;2024-07-18;103,54;Débito Autom.
123;2024-08-18;73,32;Débito Autom.
123;2024-09-18;104,21;Débito Autom.
123;2024-10-18;104,32;Débito Autom.
123;2024-11-18;102,3;Correspond.
123;2024-12-18;74,34;Débito Autom.
123;2025-01-18;83,67;Loja
123;2025-02-18;102,77;Cartão Recorrente
123;2025-03-18;73,37;Débito Autom.
123;2025-04-18;72,73;Débito Autom.
123;2025-05-18;92,28;Débito Autom.
123;2025-06-18;80,26;Débito Autom.
124;2024-11-12;94,35;Eletrônico
124;2024-12-12;102,02;Eletrônico
124;2025-01-12;94,38;Eletrônico
124;2025-02-12;92,81;Eletrônico
124;2025-03-12;87,82;Eletrônico
124;2025-04-12;80,15;Eletrônico
124;2025-05-12;105,33;Eletrônico
124;2025-06-12;79,53;Eletrônico
124;2025-07-12;95,28;Lotérica
125;2024-07-12;97,64;Eletrônico
125;2024-08-12;88,27;Guichê
125;2024-09-12;85,34;Guichê
125;2024-10-12;89,91;Guichê
125;2024-11-12;95,25;Guichê
125;2024-12-12;94,79;Guichê
125;2025-01-12;97,28;Guichê
125;2025-02-12;102,03;Guichê
125;2025-03-12;99,94;Guichê
125;2025-04-12;102,06;Guichê
125;2025-05-12;91,19;Eletrônico
125;2025-06-12;77,45;Guichê
125;2025-07-12;105,05;Guichê
126;2023-08-13;93,24;Telefone
126;2023-09-13;73,06;Telefone
126;2023-10-13;93,74;Telefone
126;2023-11-13;95,62;Eletrônico
126;2023-12-13;103,78;Loja
126;2024-01-13;82,22;Telefone
126;2024-02-13;73,0;Internet
126;2024-03-13;106,92;Telefone
126;2024-04-13;74,16;Guichê
126;2024-05-13;106,99;Telefone
126;2024-06-13;105,65;Correspond.
126;2024-07-13;74,47;Telefone
126;2024-08-13;88,79;Telefone
126;2024-09-13;77,94;Telefone
126;2024-10-13;99,22;Guichê
126;2024-11-13;81,93;Telefone
126;2024-12-13;82,69;Telefone
126;2025-01-13;81,14;Telefone
126;2025-02-13;74,17;Telefone
126;2025-03-13;77,2;Internet
126;2025-04-13;77,49;Telefone
126;2025-05-13;82,8;Telefone
126;2025-06-13;76,85;PEC
126;2025-07-13;77,1;Telefone
127;2024-09-01;81,76;Telefone
127;2024-10-01;88,45;Telefone
127;2024-11-01;73,97;PEC
127;2024-12-01;97,99;Telefone
127;2025-01-01;99,86;Telefone
127;2025-02-01;91,27;Telefone
127;2025-03-01;103,91;Internet
127;2025-04-01;89,52;Telefone
127;2025-05-01;89,3;Telefone
127;2025-06-01;102,84;Telefone
127;2025-07-01;88,25;Telefone
128;2023-08-17;76,45;Correspond.
128;2023-09-17;78,23;Guichê
128;2023-10-17;89,53;Correspond.
128;2023-11-17;91,79;Correspond.
128;2023-12-17;77,0;Correspond.
128;2024-01-17;81,94;Correspond.
128;2024-02-17;101,61;Correspond.
128;2024-03-17;106,8;Débito Autom.
128;2024-04-17;85,39;Correspond.
128;2024-05-17;75,05;Correspond.
128;2024-06-17;100,54;Pix
128;2024-07-17;79,85;Correspond.
128;2024-08-17;80,9;Guichê
128;2024-09-17;103,23;Correspond.
128;2024-10-17;98,9;Correspond.
128;2024-11-17;84,55;Correspond.
128;2024-12-17;105,03;Correspond.
129;2023-08-28;79,38;Correspond.
129;2023-09-28;88,75;Pix
129;2023-10-28;77,48;Correspond.
129;2023-11-28;93,38;Correspond.
129;2023-12-28;86,23;Correspond.
129;2024-01-28;73,02;Correspond.
129;2024-02-28;90,28;Correspond.
129;2024-03-28;90,25;Loja
129;2024-04-28;73,18;Correspond.
129;2024-05-28;102,1;Correspond.
129;2024-06-28;88,07;Correspond.
129;2024-07-28;97,98;Correspond.
129;2024-08-28;82,03;Correspond.
129;2024-09-28;100,74;Correspond.
129;2024-10-28;76,43;Correspond.
129;2024-11-28;96,28;Correspond.
129;2024-12-28;85,85;Internet
129;2025-01-28;101,65;Correspond.
129;2025-02-28;80,35;Correspond.
129;2025-03-28;106,5;Correspond.
129;2025-04-28;81,47;Internet
129;2025-05-28;83,34;Correspond.
129;2025-06-28;103,74;Loja
130;2025-03-31;81,9;PEC
130;2025-04-30;72,29;Correspond.
130;2025-05-30;94,31;PEC
130;2025-06-30;84,15;PEC
131;2024-08-17;87,84;Pix
131;2024-09-17;101,93;Pix
131;2024-10-17;85,32;Pix
131;2024-11-17;75,24;Pix
131;2024-12-17;77,33;Pix
131;2025-01-17;89,95;Pix
131;2025-02-17;95,72;Pix
131;2025-03-17;92,7;Pix
131;2025-04-17;99,14;Eletrônico
131;2025-05-17;79,56;Pix
131;2025-06-17;86,39;Pix
131;2025-07-17;104,61;Guichê
132;2023-09-03;96,77;Loja
132;2023-10-03;78,56;Loja
132;2023-11-03;101,8;Loja
132;2023-12-03;91,03;Loja
132;2024-01-03;82,71;Loja
132;2024-02-03;77,83;Loja
132;2024-03-03;104,37;Loja
132;2024-04-03;95,61;Loja
132;2024-05-03;92,3;Cartão Recorrente
132;2024-06-03;86,29;PEC
132;2024-07-03;101,64;Loja
132;2024-08-03;92,66;Loja
132;2024-09-03;107,18;Loja
132;2024-10-03;93,31;Loja
132;2024-11-03;95,61;Loja
132;2024-12-03;78,12;Loja
132;2025-01-03;105,66;Loja
132;2025-02-03;81,26;PEC
132;2025-03-03;84,42;Loja
132;2025-04-03;96,8;Loja
132;2025-05-03;94,0;Loja
132;2025-06-03;84,84;Loja
132;2025-07-03;89,09;Telefone
133;2025-06-05;84,96;Eletrônico
133;2025-07-05;79,44;Eletrônico
134;2024-07-26;88,7;Loja
134;2024-08-26;79,88;Correspond.
134;2024-09-26;101,54;Telefone
134;2024-10-26;82,83;Loja
134;2024-11-26;105,5;Loja
134;2024-12-26;73,09;Loja
134;2025-01-26;77,72;Loja
134;2025-02-26;92,14;Internet
134;2025-03-26;86,94;Loja
134;2025-04-26;105,67;Loja
134;2025-05-26;84,67;Loja
134;2025-06-26;101,9;Loja
135;2025-04-18;93,92;Telefone
135;2025-05-18;75,73;Internet
135;2025-06-18;96,22;Internet
135;2025-07-18;86,13;Internet
136;2023-11-24;77,56;Guichê
136;2023-12-24;86,99;Guichê
136;2024-01-24;91,95;PEC
136;2024-02-24;98,22;Guichê
136;2024-03-24;103,79;Guichê
136;2024-04-24;94,77;Guichê
136;2024-05-24;98,98;Guichê
136;2024-06-24;87,33;Guichê
136;2024-07-24;77,19;Telefone
136;2024-08-24;102,29;Guichê
136;2024-09-24;104,83;Guichê
136;2024-10-24;89,33;Loja
136;2024-11-24;92,53;Guichê
136;2024-12-24;81,7;Guichê
137;2024-06-18;106,65;Guichê
137;2024-07-18;84,36;Loja
137;2024-08-18;105,97;PEC
137;2024-09-18;81,48;Loja
137;2024-10-18;93,62;Loja
137;2024-11-18;76,25;Loja
137;2024-12-18;94,31;Loja
137;2025-01-18;91,57;Loja
137;2025-02-18;78,07;Loja
137;2025-03-18;104,21;Loja
137;2025-04-18;75,52;Loja
138;2023-11-27;93,58;Eletrônico
138;2023-12-27;72,77;Eletrônico
138;2024-01-27;76,79;Loja
138;2024-02-27;105,24;Telefone
138;2024-03-27;73,34;Eletrônico
138;2024-04-27;72,95;Eletrônico
138;2024-05-27;100,23;Eletrônico
138;2024-06-27;93,08;Eletrônico
138;2024-07-27;91,49;Loja
138;2024-08-27;81,68;Eletrônico
138;2024-09-27;91,69;Eletrônico
138;2024-10-27;101,85;Eletrônico
138;2024-11-27;80,05;Eletrônico
138;2024-12-27;75,35;Telefone
138;2025-01-27;103,23;Eletrônico
138;2025-02-27;98,98;Eletrônico
138;2025-03-27;87,82;Eletrônico
138;2025-04-27;90,98;Eletrônico
138;2025-05-27;100,88;Eletrônico
138;2025-06-27;77,29;Eletrônico
139;2024-01-14;84,9;Pix
139;2024-02-14;73,96;Pix
140;2025-02-21;96,99;Guichê
140;2025-03-21;81,26;Guichê
140;2025-04-21;82,61;Loja
140;2025-05-21;80,57;Guichê
140;2025-06-21;96,12;PEC
141;2023-07-20;86,2;Guichê
141;2023-08-20;84,88;Guichê
141;2023-09-20;74,84;Guichê
141;2023-10-20;107,46;Guichê
141;2023-11-20;95,63;Guichê
141;2023-12-20;82,33;Eletrônico
141;2024-01-20;86,71;Guichê
141;2024-02-20;92,21;Guichê
141;2024-03-20;105,52;Guichê
141;2024-04-20;91,92;Loja
141;2024-05-20;101,35;Guichê
142;2025-03-04;107,59;Telefone
142;2025-04-04;99,44;Pix
142;2025-05-04;75,62;Internet
142;2025-06-04;96,15;Lotérica
142;2025-07-04;96,25;Pix
143;2024-10-14;93,61;Lotérica
143;2024-11-14;87,35;Lotérica
143;2024-12-14;80,06;Lotérica
143;2025-01-14;94,41;Lotérica
143;2025-02-14;74,08;Lotérica
143;2025-03-14;102,47;Lotérica
144;2025-06-10;84,19;Eletrônico
144;2025-07-10;83,86;PEC
145;2024-11-15;72,41;Débito Autom.
145;2024-12-15;72,92;Débito Autom.
145;2025-01-15;91,63;Débito Autom.
145;2025-02-15;95,79;Débito Autom.
145;2025-03-15;103,94;Débito Autom.
145;2025-04-15;89,91;Débito Autom.
145;2025-05-15;93,53;Débito Autom.
145;2025-06-15;86,54;Telefone
145;2025-07-15;82,47;Débito Autom.
146;2023-10-14;97,01;Guichê
146;2023-11-14;96,24;Guichê
146;2023-12-14;82,56;PEC
147;2025-05-29;79,76;Telefone
147;2025-06-29;93,26;Telefone
148;2025-04-14;98,13;Internet
148;2025-05-14;91,93;Internet
148;2025-06-14;75,32;Internet
148;2025-07-14;95,29;Correspond.
149;2024-03-16;86,38;Telefone
149;2024-04-16;76,17;Telefone
150;2024-06-01;84,74;Eletrônico
150;2024-07-01;91,35;Eletrônico
150;2024-08-01;92,26;Eletrônico
150;2024-09-01;91,66;Eletrônico
150;2024-10-01;85,9;Eletrônico
150;2024-11-01;83,24;Eletrônico
150;2024-12-01;107,42;Eletrônico
150;2025-01-01;103,34;Eletrônico
150;2025-02-01;101,14;Eletrônico
150;2025-03-01;86,4;Eletrônico
150;2025-04-01;83,26;Eletrônico
150;2025-05-01;76,53;Eletrônico
150;2025-06-01;97,11;Eletrônico
150;2025-07-01;89,9;Débito Autom.
151;2023-08-14;94,19;Cartão Recorrente
151;2023-09-14;82,15;Cartão Recorrente
151;2023-10-14;102,48;Cartão Recorrente
151;2023-11-14;106,57;Cartão Recorrente
151;2023-12-14;92,98;Cartão Recorrente
151;2024-01-14;73,97;Cartão Recorrente
151;2024-02-14;91,49;Cartão Recorrente
151;2024-03-14;101,41;Cartão Recorrente
152;2024-03-26;96,71;Lotérica
152;2024-04-26;93,99;Lotérica
152;2024-05-26;92,89;Pix
152;2024-06-26;94,97;Lotérica
152;2024-07-26;97,15;Lotérica
152;2024-08-26;104,69;Lotérica
153;2023-10-02;73,97;Lotérica
153;2023-11-02;83,84;Lotérica
153;2023-12-02;99,11;Lotérica
153;2024-01-02;105,53;Lotérica
153;2024-02-02;92,94;Lotérica
153;2024-03-02;74,15;Lotérica
153;2024-04-02;77,74;Lotérica
153;2024-05-02;88,16;Loja
153;2024-06-02;76,06;Lotérica
153;2024-07-02;85,85;Lotérica
153;2024-08-02;95,23;Lotérica
153;2024-09-02;105,74;Telefone
153;2024-10-02;77,37;Pix
153;2024-11-02;92,84;Lotérica
153;2024-12-02;76,48;Lotérica
153;2025-01-02;98,33;Lotérica
153;2025-02-02;91,78;Lotérica
153;2025-03-02;92,67;Eletrônico
153;2025-04-02;91,35;Loja
153;2025-05-02;104,57;Lotérica
153;2025-06-02;77,08;Lotérica
153;2025-07-02;93,34;Lotérica
154;2024-12-07;105,71;Loja
154;2025-01-07;101,71;Loja
154;2025-02-07;94,58;Loja
154;2025-03-07;81,88;Loja
154;2025-04-07;103,39;Loja
154;2025-05-07;97,89;Loja
155;2024-03-25;90,49;Débito Autom.
155;2024-04-25;96,09;Telefone
155;2024-05-25;106,1;Cartão Recorrente
156;2023-11-06;75,02;Eletrônico
156;2023-12-06;76,67;Loja
156;2024-01-06;85,62;Loja
156;2024-02-06;104,37;Loja
156;2024-03-06;87,84;Loja
157;2024-01-16;101,64;Lotérica
157;2024-02-16;100,68;PEC
157;2024-03-16;94,63;Cartão Recorrente
157;2024-04-16;86,81;PEC
157;2024-05-16;93,68;PEC
157;2024-06-16;92,48;PEC
157;2024-07-16;93,65;PEC
157;2024-08-16;80,07;PEC
157;2024-09-16;87,81;PEC
157;2024-10-16;79,19;PEC
157;2024-11-16;86,22;PEC
157;2024-12-16;85,68;PEC
157;2025-01-16;90,1;PEC
157;2025-02-16;92,56;PEC
157;2025-03-16;91,98;PEC
157;2025-04-16;75,44;PEC
158;2024-03-31;91,38;Correspond.
158;2024-04-30;105,94;Correspond.
158;2024-05-30;74,7;Correspond.
158;2024-06-30;76,35;Correspond.
158;2024-07-30;84,8;Correspond.
158;2024-08-30;106,05;Correspond.
158;2024-09-30;91,87;Correspond.
